id,age,genre,revenu,region,ville,arrondissement,accorderie,mapid,address,longitude,latitude
315,31-54,0,30001-50000,Lennoxville,,,,,2F7,-71.82202542942183,45.356273718349314
316,66-80,0,30001-50000,des Nations,,,,,2I2,-71.91347983989414,45.41737958535928
317,31-54,1,0,Saint-Élie,,,,,6A9,-72.02705715635393,45.37734122828117
318,31-54,0,10001-20000,Lennoxville,,,,,4V6,-71.82408598889234,45.35448422712156
319,66-80,1,0-10000,Fleurimont,,,,,8G5,-71.8568564290775,45.42554152238013
320,55-65,0,10001-20000,des Nations,,,,,7G5,-71.91073364723879,45.406521603514626
321,66-80,0,10001-20000,Brompton,,,,,4O5,-71.96110562579912,45.49959457459317
322,66-80,1,20001-30000,Fleurimont,,,,,6P2,-71.87814810986829,45.42777090573415
323,55-65,0,0,Brompton,,,,,6G3,-71.99093842813697,45.49214815744341
324,55-65,1,50001-,Lennoxville,,,,,8K5,-71.83846952102157,45.38030986351507
325,31-54,1,30001-50000,Fleurimont,,,,,3T8,-71.87224629275693,45.41765757883752
326,31-54,0,0,Saint-Élie,,,,,7B3,-72.02364035365802,45.37784272913943
327,66-80,0,0,Fleurimont,,,,,7W8,-71.86579714193111,45.429485768415105
328,66-80,0,50001-,Mont-Bellevue,,,,,1X5,-71.92694782614207,45.374256555103145
329,55-65,1,20001-30000,des Nations,,,,,2U8,-71.96000613292352,45.430069073449104
330,66-80,0,0-10000,Lennoxville,,,,,8X2,-71.82992951292616,45.3714102455168
331,31-54,0,0,Fleurimont,,,,,5V4,-71.83673295844613,45.427293554536334
332,31-54,1,,Saint-Élie,,,,,7P4,-72.05941414207693,45.42677218902341
333,66-80,1,50001-,Brompton,,,,,6N1,-71.92980626483556,45.47833749553266
334,31-54,0,50001-,Saint-Élie,,,,,8A2,-72.0282882841435,45.43557954899259
335,31-54,0,,Mont-Bellevue,,,,,4T4,-71.93742154015047,45.36984939188457
336,31-54,1,,Lennoxville,,,,,3I2,-71.85265955342621,45.361366726792305
337,31-54,0,,Fleurimont,,,,,1O6,-71.84522300126613,45.425195037394765
338,81-95,1,50001-,Lennoxville,,,,,2V4,-71.84835687013451,45.380372022300165
339,31-54,0,0-10000,Lennoxville,,,,,8V1,-71.86028016601466,45.36032412486619
340,66-80,1,10001-20000,Lennoxville,,,,,5F6,-71.84135503628328,45.3792286335489
341,31-54,0,30001-50000,Mont-Bellevue,,,,,3O7,-71.93725436815384,45.37458231558012
342,31-54,1,,des Nations,,,,,5C6,-71.95699920613202,45.42165975082056
343,55-65,0,30001-50000,Saint-Élie,,,,,3U8,-71.9994703019777,45.394378914217135
344,31-54,0,10001-20000,des Nations,,,,,6C6,-71.93597973833661,45.4181013159151
345,66-80,0,0-10000,Lennoxville,,,,,4V2,-71.86914234069451,45.38241165168701
346,31-54,0,0,Brompton,,,,,3P4,-71.92083684004906,45.4817358032046
347,66-80,0,50001-,des Nations,,,,,4U8,-71.93988595735466,45.43088299202235
348,66-80,1,,Brompton,,,,,9Q9,-71.89911865456362,45.49649200329114
349,66-80,1,0-10000,Brompton,,,,,9F4,-71.95139035991382,45.49239278551743
350,66-80,0,50001-,Saint-Élie,,,,,8D5,-71.99673755682977,45.4318586249864
351,66-80,0,50001-,Lennoxville,,,,,1M7,-71.86783885416737,45.380919796096904
352,66-80,1,0,des Nations,,,,,6Y8,-71.92335235946699,45.39734166272397
353,31-54,0,30001-50000,Mont-Bellevue,,,,,5V6,-71.91431758543813,45.39212713146184
354,31-54,0,30001-50000,Saint-Élie,,,,,3C7,-72.02296257775862,45.38454929037638
355,31-54,0,50001-,Lennoxville,,,,,4P1,-71.8370471478105,45.36120384459955
356,31-54,0,,Mont-Bellevue,,,,,7V5,-71.92814721736069,45.368063753702394
357,66-80,0,20001-30000,Lennoxville,,,,,5H6,-71.85769074842705,45.372147792261536
358,66-80,1,20001-30000,des Nations,,,,,2D6,-71.93946363473627,45.400619628723824
359,31-54,0,10001-20000,Fleurimont,,,,,4D7,-71.85327778505685,45.42414218532078
360,66-80,0,30001-50000,Brompton,,,,,9S1,-71.91375548562777,45.472380440318716
361,66-80,0,30001-50000,Mont-Bellevue,,,,,6R8,-71.94125669853898,45.38145874602617
362,31-54,0,30001-50000,Brompton,,,,,7U6,-71.97521341247666,45.46565870165557
363,31-54,1,0,Mont-Bellevue,,,,,1E3,-71.89909362992145,45.375247876565346
364,31-54,0,,Lennoxville,,,,,9O5,-71.867709704646,45.35402062949062
365,31-54,0,0,Saint-Élie,,,,,1Q8,-72.01168565635092,45.428853489646066
366,81-95,1,50001-,Mont-Bellevue,,,,,9U7,-71.90068170448271,45.37985970514079
367,31-54,0,10001-20000,Fleurimont,,,,,4H6,-71.8629588453116,45.44006573601631
368,31-54,1,0-10000,Lennoxville,,,,,1E5,-71.86156970222001,45.383223112792734
369,31-54,1,0-10000,Mont-Bellevue,,,,,7M6,-71.9081488666296,45.38181294330184
370,66-80,1,0,des Nations,,,,,8F2,-71.9465650904797,45.408904300068606
371,31-54,1,0-10000,des Nations,,,,,4B8,-71.96242791721112,45.40428861253033
372,66-80,0,30001-50000,Brompton,,,,,8Q8,-71.97425664733315,45.500107476336176
373,66-80,0,,Saint-Élie,,,,,9W2,-72.0167448005167,45.42200586226699
374,55-65,1,10001-20000,Brompton,,,,,8M6,-71.94483848694678,45.50056984425356
375,66-80,1,0,Saint-Élie,,,,,3V9,-72.05169905974928,45.407203341593664
376,66-80,1,20001-30000,des Nations,,,,,9S8,-71.92964106226724,45.397554549200116
377,66-80,1,,des Nations,,,,,2L2,-71.92398869178619,45.41888278087375
378,31-54,1,0-10000,Brompton,,,,,4N9,-71.9103932386433,45.4862559320854
379,66-80,0,10001-20000,Fleurimont,,,,,4U4,-71.88233913340873,45.42426296267343
380,31-54,1,30001-50000,Fleurimont,,,,,4I9,-71.8829154291956,45.43778614994863
381,55-65,0,50001-,Mont-Bellevue,,,,,8H6,-71.91749223596572,45.37331168681716
382,66-80,1,50001-,Brompton,,,,,5D7,-71.9045529197876,45.49750437167104
383,31-54,1,,des Nations,,,,,9L1,-71.93039814639772,45.39814968601811
384,31-54,1,0,des Nations,,,,,6C6,-71.91973714215109,45.40659478292003
385,31-54,1,,Mont-Bellevue,,,,,7K6,-71.90684031117587,45.3715301876314
386,31-54,0,50001-,des Nations,,,,,7I1,-71.96659944516662,45.41951772598402
387,31-54,1,0,Saint-Élie,,,,,2S7,-72.04665568505696,45.435291030640904
388,66-80,1,30001-50000,Saint-Élie,,,,,1B5,-72.03873524461912,45.43684859179816
389,66-80,1,50001-,des Nations,,,,,6R9,-71.9672230585431,45.41571176588336
390,31-54,1,30001-50000,Fleurimont,,,,,9X4,-71.8647465960951,45.42873453221363
391,66-80,1,10001-20000,des Nations,,,,,4O3,-71.91649638351043,45.39925365214284
392,31-54,1,0-10000,des Nations,,,,,7K3,-71.93435385312213,45.42318378776098
393,31-54,1,50001-,Saint-Élie,,,,,7U8,-72.0500952057237,45.382367640931015
394,55-65,0,0,Saint-Élie,,,,,3O1,-72.0615679626145,45.43891896900858
395,55-65,1,50001-,Lennoxville,,,,,5V9,-71.83809582112058,45.36611773949496
396,55-65,0,50001-,Fleurimont,,,,,9O2,-71.8659070604572,45.434475251111984
397,66-80,0,0,des Nations,,,,,4W1,-71.94862350994502,45.4140650543404
398,55-65,0,0-10000,Fleurimont,,,,,4B8,-71.83811874839948,45.40355032838552
399,31-54,0,50001-,Lennoxville,,,,,2Q8,-71.85762839903406,45.37387021387936
400,66-80,0,0-10000,Lennoxville,,,,,4L2,-71.85629455144442,45.368806975167644
401,31-54,1,,Fleurimont,,,,,3G5,-71.8562682945777,45.436911303843246
402,31-54,1,20001-30000,Brompton,,,,,3I1,-71.9880704176646,45.47340574220396
403,31-54,1,30001-50000,Fleurimont,,,,,5M2,-71.8689652513933,45.43161641090445
404,66-80,1,30001-50000,Fleurimont,,,,,1K5,-71.85096560263943,45.433366916485035
405,31-54,1,0-10000,Lennoxville,,,,,8E6,-71.85356462817317,45.37437852484746
406,55-65,0,0-10000,Brompton,,,,,7N6,-71.92333795970463,45.46618743591656
407,31-54,1,10001-20000,Saint-Élie,,,,,1T5,-72.01628107207912,45.43688259535625
408,31-54,1,,Lennoxville,,,,,2T2,-71.83151438941067,45.356588764326844
409,66-80,1,50001-,Fleurimont,,,,,6U1,-71.87395506409598,45.426799725685115
410,55-65,1,20001-30000,Brompton,,,,,3O5,-71.94007662953818,45.465049330371954
411,66-80,0,30001-50000,Saint-Élie,,,,,8F9,-72.0468303524364,45.40001669941808
412,66-80,1,0,Saint-Élie,,,,,5K4,-72.02425919417671,45.41441637846412
413,31-54,0,50001-,Lennoxville,,,,,7T1,-71.82222939343605,45.360674171315075
414,55-65,1,0,Saint-Élie,,,,,8M8,-72.02450097810032,45.41872836745506
415,31-54,0,30001-50000,Fleurimont,,,,,4S3,-71.87771936654558,45.437162352478545
416,55-65,1,20001-30000,Mont-Bellevue,,,,,1Y1,-71.89914402677825,45.36648697380605
417,66-80,1,0,des Nations,,,,,8Q7,-71.95986556198244,45.42696563558772
418,31-54,0,20001-30000,Brompton,,,,,6A1,-71.98247885261547,45.47063011033112
419,55-65,0,30001-50000,Fleurimont,,,,,2N8,-71.84010647194901,45.44063830542886
420,55-65,1,30001-50000,Fleurimont,,,,,3F4,-71.84034847923893,45.416708678875615
421,31-54,1,0-10000,Mont-Bellevue,,,,,4U9,-71.92290806580392,45.38985472026054
422,31-54,0,10001-20000,Mont-Bellevue,,,,,9G6,-71.93166134938812,45.3721061383334
423,55-65,0,30001-50000,des Nations,,,,,7X2,-71.94375727301846,45.401673046069774
424,66-80,1,20001-30000,Mont-Bellevue,,,,,2Y4,-71.90254025880385,45.38500259346013
425,66-80,0,0,Fleurimont,,,,,9H1,-71.85062279784714,45.40846621924062
426,55-65,0,30001-50000,Mont-Bellevue,,,,,4A2,-71.94295682133726,45.37288815744315
427,66-80,0,10001-20000,des Nations,,,,,9L4,-71.93477735204614,45.41296650842297
428,66-80,1,10001-20000,Saint-Élie,,,,,9E9,-72.0507656062483,45.434043631168386
429,31-54,0,0-10000,Saint-Élie,,,,,5A5,-71.99540664156326,45.38864890047036
430,31-54,0,0-10000,Lennoxville,,,,,6S1,-71.86883769553569,45.3648715446549
431,31-54,1,10001-20000,Brompton,,,,,7D7,-71.9460996162547,45.48254939779002
432,66-80,1,10001-20000,Mont-Bellevue,,,,,5Q9,-71.91884672753379,45.381038066415684
433,31-54,0,0,Lennoxville,,,,,7D7,-71.82790650274198,45.3659603340177
434,66-80,1,30001-50000,Mont-Bellevue,,,,,1C4,-71.92589600377796,45.37599782713161
435,31-54,0,20001-30000,Fleurimont,,,,,3U1,-71.83583408473045,45.40589068446074
436,55-65,1,30001-50000,Brompton,,,,,4D4,-71.93428179729851,45.46897019511713
437,31-54,1,,Lennoxville,,,,,5Y7,-71.82360834384977,45.37824870877423
438,66-80,0,10001-20000,Fleurimont,,,,,3T9,-71.86624943941263,45.43048580532929
439,31-54,1,0,Lennoxville,,,,,7R9,-71.82272117062413,45.367269899300375
440,55-65,0,30001-50000,Saint-Élie,,,,,9E8,-72.06275693270476,45.38558169006962
441,66-80,1,50001-,Brompton,,,,,2R5,-71.94327505415588,45.492846449724716
442,31-54,1,50001-,Lennoxville,,,,,5U8,-71.86574656976799,45.374283926449756
443,66-80,0,,Saint-Élie,,,,,1K8,-72.0424894095188,45.40422890423725
444,55-65,0,,des Nations,,,,,9F4,-71.93693126123517,45.4305346961723
445,66-80,1,30001-50000,Fleurimont,,,,,5V2,-71.88341428433777,45.40254551116238
446,66-80,1,10001-20000,des Nations,,,,,8G7,-71.93748081933461,45.426329641215446
447,55-65,0,50001-,Fleurimont,,,,,8P2,-71.87108892325216,45.43608424237818
448,55-65,0,50001-,Brompton,,,,,7P9,-71.99173401930557,45.48146431469463
449,31-54,1,20001-30000,Fleurimont,,,,,2E9,-71.85268038834754,45.40100906247849
450,31-54,0,30001-50000,Lennoxville,,,,,3Q5,-71.83866677830441,45.37157092381552
451,55-65,1,50001-,Lennoxville,,,,,5T2,-71.84233915311361,45.37505505572392
452,66-80,0,0-10000,Lennoxville,,,,,2Y3,-71.8584013976073,45.37215920671031
453,66-80,1,10001-20000,des Nations,,,,,3F4,-71.93752720292478,45.39998132170407
454,31-54,0,,Saint-Élie,,,,,5M9,-72.05705404845847,45.371688547119476
455,66-80,0,,Mont-Bellevue,,,,,2V2,-71.94041532992108,45.38450826375832
456,31-54,1,50001-,des Nations,,,,,6O2,-71.92927219629613,45.42517977074437
457,31-54,0,50001-,Saint-Élie,,,,,9D8,-72.00395115355803,45.3937091590126
458,55-65,0,20001-30000,Lennoxville,,,,,3R7,-71.81568044289996,45.362852697963014
459,31-54,0,50001-,des Nations,,,,,7M7,-71.94175980046542,45.40435202796278
460,31-54,0,0,Saint-Élie,,,,,6T1,-72.02132445367636,45.420811581037086
461,66-80,1,10001-20000,Saint-Élie,,,,,7G1,-72.00969099444684,45.4296537670545
462,55-65,1,50001-,Brompton,,,,,2R7,-71.91589387477356,45.497071717580155
463,66-80,0,0-10000,Fleurimont,,,,,8O6,-71.8430514896813,45.426407196404135
464,31-54,0,,Brompton,,,,,9L2,-71.96329663723752,45.46549473243907
465,55-65,1,50001-,Brompton,,,,,8T6,-71.93350561014132,45.49064549283008
466,31-54,0,,Lennoxville,,,,,7E8,-71.84040260972266,45.361383756170135
467,55-65,0,10001-20000,Mont-Bellevue,,,,,9B9,-71.91469881961382,45.37015310911059
468,55-65,0,10001-20000,Fleurimont,,,,,5Y4,-71.85969143186895,45.40459160795001
469,66-80,0,0-10000,Saint-Élie,,,,,5E3,-71.98721142302179,45.431549480020365
470,31-54,0,0,Saint-Élie,,,,,9S2,-72.06081490208877,45.39399731617734
471,66-80,1,50001-,Brompton,,,,,8Q4,-71.93885512585665,45.49758438070064
472,55-65,1,0-10000,Saint-Élie,,,,,7C6,-72.03356071867091,45.419491707054284
473,66-80,0,0-10000,Saint-Élie,,,,,2C6,-72.02259048516181,45.37770515942994
474,55-65,1,50001-,Fleurimont,,,,,9S6,-71.88131572480783,45.43091976078139
475,31-54,0,50001-,Lennoxville,,,,,2M3,-71.84569851417643,45.38023829071723
476,66-80,1,0,Saint-Élie,,,,,2D6,-72.03902667184323,45.40375383474936
477,81-95,1,50001-,des Nations,,,,,9U2,-71.96318085455762,45.41421102939579
478,31-54,1,50001-,Lennoxville,,,,,4C7,-71.82376403200173,45.363330131620984
479,31-54,0,20001-30000,Saint-Élie,,,,,7O7,-72.0157334216978,45.3882462484176
480,66-80,1,50001-,Mont-Bellevue,,,,,6E3,-71.92282900801119,45.38848620003542
481,66-80,1,0-10000,Fleurimont,,,,,2M1,-71.83946521203785,45.40444362156272
482,55-65,0,,Lennoxville,,,,,3N6,-71.87112669359247,45.35516811434499
483,31-54,0,50001-,Fleurimont,,,,,8I8,-71.86203845416064,45.43405987300664
484,31-54,0,20001-30000,Saint-Élie,,,,,2Y4,-72.01642719426269,45.39861857241486
485,31-54,0,0,Fleurimont,,,,,3V1,-71.86851537289162,45.40179278479547
486,31-54,1,50001-,des Nations,,,,,8I3,-71.93582596967356,45.4024120903984
487,66-80,0,,Mont-Bellevue,,,,,2E3,-71.93178505247249,45.38740134061724
488,55-65,0,50001-,Fleurimont,,,,,4I7,-71.85298377814145,45.418085494499266
489,66-80,0,20001-30000,des Nations,,,,,8C8,-71.91348693632935,45.42562536654867
490,31-54,1,20001-30000,des Nations,,,,,5S1,-71.94798229009433,45.39981640346063
491,55-65,1,20001-30000,des Nations,,,,,8Y9,-71.92617566474982,45.39712925825593
492,31-54,0,30001-50000,Lennoxville,,,,,7C4,-71.85636741152231,45.366280605950756
493,55-65,1,30001-50000,Mont-Bellevue,,,,,8X4,-71.90323238329863,45.36623057645106
494,31-54,0,50001-,Brompton,,,,,6V2,-71.95160808671058,45.48873156824753
495,31-54,1,30001-50000,Mont-Bellevue,,,,,2D8,-71.93896296910896,45.37288167738213
496,66-80,0,50001-,Lennoxville,,,,,9K3,-71.83484031459625,45.36584344995891
497,31-54,0,0,Lennoxville,,,,,6X9,-71.85950585238324,45.37945919803243
498,31-54,0,0,Brompton,,,,,9W9,-71.9614128880484,45.467351079362025
499,55-65,0,10001-20000,Fleurimont,,,,,3E3,-71.84526870993287,45.438359610067366
500,31-54,1,0,des Nations,,,,,8Q2,-71.95015567555845,45.43179060381817
501,81-95,1,50001-,Lennoxville,,,,,1T2,-71.85891268719034,45.36862287848493
502,55-65,0,20001-30000,Brompton,,,,,8W2,-71.9547690950349,45.495339285045915
503,55-65,1,10001-20000,Mont-Bellevue,,,,,7U3,-71.94235225231087,45.37847865279653
504,55-65,1,20001-30000,Brompton,,,,,1I4,-71.91514531150092,45.47014621063496
505,31-54,1,50001-,Brompton,,,,,9C4,-71.9025485904461,45.489948463078974
506,66-80,0,20001-30000,Mont-Bellevue,,,,,2F6,-71.9085307757043,45.38838530528057
507,31-54,1,30001-50000,Brompton,,,,,8Y1,-71.94198003472444,45.48730135255863
508,31-54,1,20001-30000,des Nations,,,,,1I3,-71.93148660610719,45.42838373612983
509,66-80,0,0-10000,Fleurimont,,,,,7I2,-71.8471505452805,45.42025338034825
510,66-80,1,,Saint-Élie,,,,,2R3,-72.03358827456702,45.388003907643224
511,66-80,0,0,Brompton,,,,,1N4,-71.97712474664907,45.46837694492865
512,55-65,1,0,Mont-Bellevue,,,,,8H6,-71.93703974836231,45.391194740019216
513,55-65,0,10001-20000,Lennoxville,,,,,7D9,-71.84615286979951,45.367673459564934
514,55-65,0,,Saint-Élie,,,,,3V7,-72.020553167585,45.387233834683265
515,55-65,1,20001-30000,des Nations,,,,,3D7,-71.94902284239772,45.42275767804167
516,31-54,0,50001-,Saint-Élie,,,,,3Y6,-72.02225373655892,45.41930895087304
517,31-54,1,50001-,Saint-Élie,,,,,6M6,-72.05867077398398,45.43930910662242
518,66-80,1,10001-20000,Saint-Élie,,,,,1H6,-72.02199312291819,45.38248266290113
519,55-65,0,30001-50000,des Nations,,,,,5T6,-71.93302461619363,45.40888595052281
520,55-65,0,0-10000,Saint-Élie,,,,,4W8,-72.06271309615664,45.43917074327137
521,66-80,0,0-10000,Saint-Élie,,,,,5C2,-72.06436234068713,45.37433657292679
522,66-80,1,50001-,Lennoxville,,,,,4I9,-71.81445987212133,45.36099940541634
523,81-95,1,0,Lennoxville,,,,,7P2,-71.86066659906986,45.38244370582467
524,31-54,0,0-10000,Brompton,,,,,2S9,-71.91228722714555,45.50042283384881
525,31-54,1,30001-50000,Fleurimont,,,,,9K4,-71.84692061540076,45.43731871277518
526,55-65,1,10001-20000,Fleurimont,,,,,7R1,-71.87083214807765,45.43885671499125
527,31-54,1,0-10000,Saint-Élie,,,,,6M6,-72.03623368002515,45.39579254383097
528,31-54,0,10001-20000,Brompton,,,,,7D5,-71.99791984730255,45.49409837467297
529,31-54,1,,Saint-Élie,,,,,2I7,-72.05163034342915,45.37641388946864
530,31-54,1,0,Saint-Élie,,,,,3U9,-71.99356072425837,45.39887553684028
531,55-65,0,10001-20000,Mont-Bellevue,,,,,8R1,-71.93363825223615,45.38644763051915
532,81-95,1,0-10000,Fleurimont,,,,,5O7,-71.83893829745452,45.40564666195578
533,55-65,0,10001-20000,Brompton,,,,,6T2,-71.96065028450496,45.500034137389285
534,55-65,1,20001-30000,Saint-Élie,,,,,4E2,-72.041207562614,45.38834679714283
535,66-80,0,10001-20000,Fleurimont,,,,,6Q6,-71.88109167579938,45.41799020029159
536,66-80,0,0,Lennoxville,,,,,1M4,-71.85714650679174,45.36226549698316
537,31-54,1,20001-30000,Lennoxville,,,,,3E3,-71.86923119599567,45.37311024134994
538,55-65,0,50001-,des Nations,,,,,9M1,-71.9500740067729,45.42842647501059
539,66-80,0,50001-,Brompton,,,,,2W2,-71.92438666267793,45.49823865399331
540,66-80,0,50001-,Fleurimont,,,,,5S2,-71.86986783431726,45.43536295901458
541,66-80,1,10001-20000,Mont-Bellevue,,,,,8R1,-71.901820424697,45.37983388730246
542,66-80,1,0,Saint-Élie,,,,,5N9,-71.98675043665732,45.385733771607846
543,55-65,1,,Fleurimont,,,,,5I8,-71.848218147197,45.425911367503865
544,55-65,1,30001-50000,Mont-Bellevue,,,,,8Q9,-71.93971314670674,45.384873891956985
545,55-65,0,0,Lennoxville,,,,,8F7,-71.86810031633888,45.37888739385034
546,81-95,1,0,Brompton,,,,,2D9,-71.927072283317,45.484086793751665
547,66-80,1,0,Lennoxville,,,,,1S5,-71.84535928488299,45.37151216306983
548,66-80,0,0,Mont-Bellevue,,,,,8N5,-71.94085724970958,45.37665236232652
549,31-54,0,50001-,Saint-Élie,,,,,9M6,-72.048962756155,45.402658913092814
550,31-54,0,50001-,Fleurimont,,,,,9L1,-71.8754786753914,45.4179203872323
551,31-54,1,50001-,Fleurimont,,,,,6B4,-71.847125810328,45.417703627664054
552,31-54,0,0,Brompton,,,,,8B9,-71.97180126329575,45.499889193869514
553,81-95,0,30001-50000,Mont-Bellevue,,,,,3C7,-71.90284761499255,45.38907119665993
554,31-54,1,50001-,des Nations,,,,,2B2,-71.95707045553422,45.404124341624275
555,66-80,1,10001-20000,Mont-Bellevue,,,,,5K9,-71.90913029892145,45.37333598682165
556,31-54,0,0-10000,Lennoxville,,,,,2N7,-71.8613142932904,45.37435492262955
557,31-54,0,0,Brompton,,,,,7O9,-71.95474372094591,45.49923729024469
558,31-54,1,0-10000,Saint-Élie,,,,,3W4,-72.06307469713407,45.399161095326185
559,31-54,0,30001-50000,Brompton,,,,,9W8,-71.9387483544943,45.46596716991171
560,66-80,1,,Mont-Bellevue,,,,,3P9,-71.92089108572642,45.37939978371353
561,31-54,1,50001-,Mont-Bellevue,,,,,9Y3,-71.89938823513911,45.369521035639394
562,31-54,0,10001-20000,Brompton,,,,,3Q9,-71.93239552473041,45.46642715548088
563,66-80,0,10001-20000,Fleurimont,,,,,5S7,-71.8538928189155,45.42894395003412
564,31-54,0,,Lennoxville,,,,,4L6,-71.8605679187873,45.36846549007021
565,55-65,0,10001-20000,Fleurimont,,,,,5E6,-71.84399703697692,45.434849245563115
566,55-65,1,10001-20000,Saint-Élie,,,,,4C2,-72.01122073553707,45.37094306593703
567,66-80,0,20001-30000,Brompton,,,,,2I4,-71.91165302105476,45.49192211083122
568,31-54,1,50001-,Fleurimont,,,,,7E9,-71.87885733822685,45.42016966130829
569,55-65,0,0,des Nations,,,,,2X4,-71.93249992697814,45.4150435459907
570,66-80,0,20001-30000,des Nations,,,,,1B3,-71.94240206605963,45.40567763589045
571,55-65,1,,Mont-Bellevue,,,,,7Y8,-71.91785813257121,45.368377058066784
572,31-54,0,50001-,des Nations,,,,,5P1,-71.9602383091636,45.42103377483068
573,66-80,1,0-10000,Lennoxville,,,,,1E4,-71.84733493648687,45.3747609046621
574,31-54,1,0-10000,Lennoxville,,,,,8K3,-71.83832959793786,45.377057914434836
575,55-65,0,20001-30000,des Nations,,,,,3C6,-71.91972930970316,45.40405459214493
576,31-54,1,0,Mont-Bellevue,,,,,6S7,-71.90563796246995,45.38459450818342
577,55-65,0,0-10000,Saint-Élie,,,,,5V9,-71.98782859481155,45.39480002860865
578,31-54,1,,Mont-Bellevue,,,,,1I9,-71.93836463134944,45.3684096435543
579,31-54,0,,Brompton,,,,,4Q4,-71.92845309176734,45.494753875658304
580,55-65,1,30001-50000,des Nations,,,,,1I7,-71.91492526170565,45.41443344660561
581,31-54,0,50001-,Lennoxville,,,,,1Q5,-71.83934051459006,45.36397609631358
582,31-54,1,,Fleurimont,,,,,4C6,-71.85198346315762,45.417408180916034
583,31-54,0,10001-20000,Fleurimont,,,,,6T2,-71.847257904782,45.41667230170627
584,55-65,1,0-10000,des Nations,,,,,3Q7,-71.96553309292615,45.425297473381846
585,31-54,1,30001-50000,des Nations,,,,,4U9,-71.91724264918133,45.41459418076368
586,31-54,0,20001-30000,Brompton,,,,,1W6,-71.95312740294031,45.48569506906368
587,55-65,1,50001-,Mont-Bellevue,,,,,1H8,-71.94104376972885,45.3706419346379
588,81-95,0,20001-30000,Saint-Élie,,,,,3B5,-72.0576821252496,45.41633007815709
589,55-65,0,30001-50000,des Nations,,,,,1M1,-71.93528544943688,45.41829682963058
590,31-54,0,20001-30000,Saint-Élie,,,,,2P7,-72.0039543945026,45.430720180338575
591,31-54,1,10001-20000,Saint-Élie,,,,,2Q3,-72.03943582342062,45.43428373963727
592,31-54,1,0-10000,Brompton,,,,,9Q8,-71.94254469725547,45.49340562752079
593,31-54,0,0,Lennoxville,,,,,4V2,-71.86344807042227,45.36221310664542
594,66-80,1,0,Lennoxville,,,,,2E8,-71.86200256624817,45.378532344255284
595,55-65,1,50001-,Fleurimont,,,,,3O6,-71.85138850681822,45.43452225938245
596,31-54,1,,Brompton,,,,,9A9,-71.91554603976816,45.47143245976619
597,66-80,0,0-10000,Lennoxville,,,,,9P4,-71.84627426128434,45.37453019518104
598,66-80,0,20001-30000,des Nations,,,,,5E4,-71.91487948916509,45.40347866829664
599,31-54,0,10001-20000,Fleurimont,,,,,5F2,-71.86322511928599,45.40439693206119
600,31-54,1,0-10000,Saint-Élie,,,,,6B5,-71.98790867644723,45.424213912157406
601,55-65,1,0-10000,Brompton,,,,,2Q3,-71.99804858869678,45.47494296564189
602,31-54,1,30001-50000,Fleurimont,,,,,4L7,-71.84879681117914,45.41491309584465
603,66-80,0,20001-30000,Lennoxville,,,,,6I4,-71.8678797608112,45.37077218543856
604,66-80,1,30001-50000,Brompton,,,,,1T8,-71.9404382655354,45.47059727250372
605,66-80,0,0,Fleurimont,,,,,7T3,-71.85729312877747,45.43753769171714
606,55-65,0,0,Mont-Bellevue,,,,,4P1,-71.93299216632403,45.38918329298938
607,31-54,0,30001-50000,Mont-Bellevue,,,,,9Y3,-71.90960266696919,45.3833784586767
608,31-54,1,10001-20000,Saint-Élie,,,,,6W3,-72.00099656717664,45.39764363248736
609,55-65,0,0,Lennoxville,,,,,4A5,-71.85354745471886,45.35441759179682
610,31-54,0,20001-30000,Mont-Bellevue,,,,,3X3,-71.93444443870126,45.370551541722314
611,66-80,1,30001-50000,des Nations,,,,,6S7,-71.93547370655226,45.4244444338193
612,66-80,0,20001-30000,Brompton,,,,,5U6,-71.99672893318598,45.49948723096304
613,31-54,0,10001-20000,Lennoxville,,,,,5S2,-71.83452222959228,45.383774055021625
614,66-80,1,0-10000,Mont-Bellevue,,,,,7R5,-71.90594002761502,45.36724709766651
615,55-65,1,0-10000,Saint-Élie,,,,,9P6,-72.05695965304606,45.37194421724761
616,55-65,0,10001-20000,Fleurimont,,,,,9A2,-71.84760676896516,45.432397753923695
617,66-80,0,50001-,Mont-Bellevue,,,,,5F9,-71.92959462390884,45.39131346771289
618,31-54,1,50001-,des Nations,,,,,6B5,-71.93494743348249,45.43241949095311
619,31-54,0,50001-,Saint-Élie,,,,,2E2,-72.00973040626928,45.39068531364968
620,31-54,0,50001-,des Nations,,,,,8U4,-71.92779774008326,45.42984134350148
621,55-65,1,50001-,Saint-Élie,,,,,3E7,-72.0018926422014,45.41004063528917
622,31-54,0,10001-20000,Fleurimont,,,,,6G7,-71.87544206022946,45.40490932092003
623,31-54,1,50001-,Fleurimont,,,,,2Y2,-71.86269113319184,45.40923636572373
624,55-65,1,0-10000,Lennoxville,,,,,3G3,-71.83708451545725,45.380373364120395
625,31-54,0,0,Saint-Élie,,,,,6E1,-72.02812168889535,45.39300932997355
626,66-80,1,0-10000,Mont-Bellevue,,,,,4H9,-71.93696143903763,45.36448985235884
627,55-65,0,10001-20000,des Nations,,,,,8P1,-71.91552086433892,45.41261912245034
628,31-54,1,10001-20000,Saint-Élie,,,,,8K9,-71.98998526608023,45.43913939714688
