source,target,duree,date,service,detailservice,accorderie,id
416,161,6,2013-10-27,Développement d'outils pour L'Accorderie
131,534,6,2015-06-28,Numérisation photos
16,467,2,2016-07-02,Initiation cellulaires / téléphones intelligents
321,97,4,2010-06-13,Apprentissage de l'anglais
47,167,5,2014-01-08,Coupe cheveux
387,426,0,2018-06-17,Assistance probléme Internet
519,232,1,2017-02-25,Tâches activité de financement
526,439,6,2021-12-05,Aide pour rénovation
289,463,2,2017-03-13,Rencontre de travail comité gestion
429,77,2,2009-08-27,Rencontre de travail aménagement / entretien des locaux
239,414,2,2020-03-26,Initiation tablettes électroniques / iPad
542,521,6,2019-06-09,Bricoleur pour petits travaux
52,252,3,2016-06-22,Tâches diverses - Café
544,278,6,2018-06-03,Toilettage chien
231,294,6,2014-05-22,Peinture extérieure
536,532,3,2022-04-17,Aménagement de l'espace maison
233,334,4,2017-11-27,Aide pour aménager
363,228,6,2009-05-01,Réparation bijoux
304,373,5,2010-05-05,Dépannage disque dur
504,226,1,2020-05-08,Organisation petits événements
486,158,4,2021-04-01,Parrainage nouveaux AccordeurEs
448,318,6,2016-09-23,Illustration
67,298,0,2019-03-12,Initiation cellulaires / téléphones intelligents
181,453,1,2015-12-13,élaboration du Journal / du Bottin
567,383,1,2020-09-25,Aide pour jardinage
297,4,3,2019-07-04,Dépannage pour ordinateurs P.C.
197,167,2,2021-09-07,Accompagnement rendez-vous divers
72,339,4,2019-03-31,Transport besoins divers
257,572,5,2008-04-05,Tenue de livres comptables
407,384,3,2011-10-04,élaboration du Journal / du Bottin
171,395,4,2022-04-03,Conseils pour soins des arbres
91,281,3,2014-07-22,Bricoleur pour petits travaux
208,139,5,2018-01-11,Envoi postal pour L'Accorderie
378,380,6,2022-09-03,Soutien en informatique
342,496,1,2022-07-25,Rencontre de travail comité de financement
324,615,6,2019-05-28,Rédaction Curriculum vitae
209,567,2,2020-02-28,Tâches cléricales pour L'Accorderie
24,423,1,2015-05-17,Aide pour rénovation
632,2,6,2018-12-14,Vérification comptable de L'Accorderie
581,424,6,2017-03-28,Bricoleur pour petits travaux
302,132,2,2018-09-24,Préparation lunchs
393,605,5,2020-08-25,Correction textes en franéais
350,149,1,2022-08-24,Optimisation systéme d'exploitation (software)
509,274,6,2012-03-15,Vérification comptable de L'Accorderie
165,214,1,2021-03-15,Vérification comptable de L'Accorderie
358,381,5,2013-04-02,Menus travaux électricité
218,291,0,2009-12-18,Initiation et aide Espace membre
537,466,1,2014-07-08,Animation jardin collectif
523,465,4,2013-09-05,Démarrage du projet
15,177,0,2019-11-07,Mise à jour de la liste des membres
366,121,1,2018-09-24,Numérisation photos
392,481,0,2016-04-03,Comité mobilisation - rencontre et téches
168,7,6,2008-03-23,AccordeurE inscritE é la location solidaire (é titre d'information)
60,126,5,2012-08-01,Menus travaux ébénisterie
287,105,5,2011-05-08,Représentation de L'Accorderie
77,167,5,2013-04-19,Taille de haie / arbustes
61,525,0,2008-07-04,Tâches activité de financement
514,423,1,2018-10-08,Accompagnement magasinage
94,363,3,2009-08-13,Emballage cadeau
522,318,6,2020-01-03,Classement documents
481,378,3,2022-08-22,Initiation danse sociale
235,538,2,2015-06-03,Initiation é Internet et courriel
145,97,1,2022-06-15,Aide pour cuisiner
405,532,3,2012-07-30,Peinture intérieure
416,525,0,2016-03-20,Création ou élaboration d'un potager
132,86,2,2020-11-16,Ménage léger
577,158,6,2020-08-21,Tâches manuelles pour L'Accorderie
70,260,5,2019-11-28,Transport moyenne distance
196,231,5,2018-03-10,Rapport d'impét personnel
528,475,5,2014-02-08,Tâches manuelles pour L'Accorderie
30,324,3,2006-10-20,Session d'accueil de L'Accorderie
47,57,5,2016-03-24,Petit déneigement
14,475,3,2016-07-24,Conseils pour travaux de peinture / teinture
484,303,5,2021-08-10,Transport besoins divers
376,424,3,2016-01-18,Conception jouets en fibres naturelles
167,21,1,2019-07-02,Modifications vétements
362,431,6,2007-11-27,Initiation cellulaires / téléphones intelligents
188,57,6,2019-07-17,Accompagnement rendez-vous médicaux
297,383,5,2010-02-07,Communications pour L'Accorderie
86,532,1,2022-10-11,Initiation Excel
497,524,2,2012-01-14,Visite maison lors d'absence
150,77,0,2021-03-11,Optimisation matériel informatique (hardware)
488,563,2,2020-02-06,Envoi postal pour L'Accorderie
113,122,1,2018-11-05,Rencontre de travail aménagement / entretien des locaux
537,428,3,2021-10-03,Installation de logiciels
546,237,2,2010-11-06,Initiation et aide Espace membre
26,454,5,2022-10-11,Cuisine plats ou repas
173,389,3,2007-12-08,Animation fétes et événements
335,612,2,2008-09-29,Initiation photographie numérique
129,381,5,2018-04-18,Fabrication objets en macramé
463,512,4,2016-10-06,Tâches manuelles pour L'Accorderie
522,249,4,2010-08-02,Visite maison lors d'absence
113,327,5,2011-01-21,Dépannage pour ordinateurs P.C.
457,96,2,2016-11-29,Rédaction textes en franéais
458,567,2,2014-01-28,Menus travaux soudure
101,30,6,2022-01-17,Représentation de L'Accorderie
257,401,0,2022-03-05,Conseils cuisine végétarienne ou végétalienne
45,473,3,2022-11-18,Reiki
113,415,4,2016-06-18,Tâches manuelles pour L'Accorderie
447,409,0,2022-10-14,Communication interne
375,513,1,2016-01-12,Coud bas de pantalon
468,195,5,2011-08-26,Illustration
131,332,0,2010-07-15,Rencontre de travail pour journal
121,424,1,2020-04-26,Cuisine plats ou repas
200,343,2,2016-04-30,Garde d'animaux é votre maison
391,424,0,2021-06-11,Nettoyage saisonnier de terrains
23,588,2,2011-01-28,élaboration du Journal / du Bottin
236,19,2,2012-12-25,Accompagnement rendez-vous divers
538,618,1,2022-02-20,Réparation bijoux
519,415,0,2022-04-23,Optimisation matériel informatique (hardware)
158,487,1,2006-12-30,Fabrication vétements en tricot
510,467,3,2021-09-15,Comité mobilisation - rencontre et téches
422,121,1,2009-03-17,Vérification comptable de L'Accorderie
333,82,0,2021-09-14,Reiki
300,279,2,2021-05-03,Garde d'enfants é votre maison
93,381,6,2019-03-20,Montage PowerPoint
121,435,0,2014-02-10,Menus travaux électricité
105,187,2,2011-10-05,Initiation tablettes électroniques / iPad
184,240,6,2018-11-03,Initiation cellulaires / téléphones intelligents
302,65,0,2016-02-24,Réparation vélos
65,516,1,2015-05-07,Conseils consommation responsable
378,489,0,2022-12-07,Garde d'enfants é votre maison
259,179,0,2022-08-25,Préparation biscuits
448,531,5,2016-10-15,Tâches cléricales comité de financement
2,464,2,2012-09-04,élaboration du Journal / du Bottin
169,167,5,2020-02-16,Couture de type industriel
33,247,0,2013-09-27,Aide pour jardinage
158,480,0,2011-06-19,Informations plantes potagéres
585,140,0,2018-09-10,Tenue de livres comptables
497,196,2,2007-09-22,Réparation appareils électroniques
217,402,0,2021-05-16,Des bras pour petit déménagement
391,439,3,2019-04-24,Promenade chien
342,409,6,2014-02-28,Comité accueil - équipe téléphone
482,163,3,2017-07-09,Animation kiosque pour L'Accorderie
214,220,3,2012-02-27,Formation pour L'Accorderie
297,338,3,2016-12-14,Cuisine plats ou repas
390,141,1,2021-09-24,Aide démarches juridiques
9,605,6,2019-09-28,Initiation et aide Espace membre
117,290,1,2022-04-02,Aide pour cuisiner
60,410,0,2022-04-28,Rencontre de travail aménagement / entretien des locaux
495,296,2,2021-05-11,Conception site web
229,121,3,2020-09-19,Développement d'outils pour L'Accorderie
217,607,5,2008-09-24,Travaux d'entretien de terrains
599,308,6,2007-04-12,Vérification comptable de L'Accorderie
178,449,0,2021-02-08,Session d'accueil de L'Accorderie
76,439,4,2020-01-20,Envoi postal pour L'Accorderie
233,276,1,2011-09-12,Communications pour L'Accorderie
268,443,0,2020-08-18,Aide pour préparer déménagement
170,237,3,2011-10-17,Initiation é Internet et courriel
275,196,1,2021-06-09,Initiation Excel
283,525,6,2022-07-05,Conseils pour décoration intérieure
15,612,6,2013-04-02,Visite maison lors d'absence
239,257,0,2014-06-03,Communications pour L'Accorderie
509,85,6,2011-06-07,Communications pour L'Accorderie
382,484,6,2010-07-08,Session d'accueil de L'Accorderie
387,167,2,2020-10-24,Des bras pour gros déménagement
427,206,0,2008-08-29,Initiation photographie numérique
599,406,5,2012-07-10,Confection sacs réutilisables en tissu
59,239,0,2020-09-29,Accompagnement rendez-vous divers
582,372,4,2018-12-25,Des bras pour gros déménagement
515,89,0,2011-06-24,Correction textes en franéais
434,77,2,2016-01-31,Assistance achat matériel informatique
375,349,2,2013-11-11,Tâches manuelles pour L'Accorderie
93,317,3,2016-06-25,Accompagnement rendez-vous divers
137,546,6,2010-09-13,Accompagnement commerces avec carte de membre
127,158,3,2020-08-31,Accompagnement rendez-vous divers
428,237,0,2020-12-16,Aide pour jardinage
230,324,0,2015-10-20,Fabrication de bijoux
350,123,6,2018-10-17,Parrainage nouveaux AccordeurEs
153,487,6,2021-03-05,Organisation et animation groupes de discussion
628,453,2,2018-05-19,Bilan de santé naturopathique
281,93,5,2022-12-14,Réflexologie
289,270,1,2021-10-18,Initiation Excel
132,232,4,2019-10-09,Initiation é Internet et courriel
392,177,6,2010-05-17,Transport moyenne distance
265,618,2,2009-07-09,Conseils en aménagement paysager
184,532,0,2011-11-07,Aide cordage de bois
613,490,2,2019-03-02,Tâches diverses - Café
60,98,1,2013-01-28,Rédaction Curriculum vitae
269,332,6,2008-07-20,Ménage léger
201,387,6,2022-12-21,Petit déneigement
308,272,6,2012-09-04,Confection pétisserie
237,9,0,2015-08-07,Menus travaux ébénisterie
50,137,4,2022-09-13,Massage des pieds et mains
600,386,1,2015-11-06,Fabrication de bijoux
598,182,0,2020-05-19,Rédaction textes en franéais
85,124,1,2020-08-28,Organisation et animation d'activités - milieux de vie dynamisés
604,288,1,2022-02-27,Nettoyage saisonnier de terrains
354,431,0,2016-08-31,Tâches cléricales pour L'Accorderie
434,391,5,2017-10-09,Comité accueil - coordination
484,73,5,2016-05-21,Aide cordage de bois
590,213,5,2015-10-21,Bricoleur pour petits travaux
94,43,4,2016-02-20,Rencontre comité Vie associative et gestion de l'échange
201,359,5,2008-11-24,Ménage léger
612,455,2,2008-09-16,Réflexologie
55,161,1,2022-09-28,Transport besoins divers
577,595,1,2017-02-25,Transport moyenne distance
134,154,0,2013-04-23,Des bras pour gros déménagement
86,17,4,2020-06-15,Accompagnement marche
92,534,3,2018-07-24,Parrainage nouveaux AccordeurEs
407,246,0,2015-09-23,Réseau d'éclaireurs
387,471,5,2016-12-24,Correction textes en anglais
237,282,4,2020-02-17,Rencontre de travail comité accueil
68,599,2,2018-02-24,Vérification comptable de L'Accorderie
546,211,3,2016-03-27,Massothérapie thérapeutique
131,139,3,2009-10-24,Réalisation vidéo
363,336,4,2021-08-06,Tâches manuelles pour L'Accorderie
327,139,2,2021-12-26,Tâches activité de financement
24,246,1,2020-12-09,Initiation danse sociale
539,149,4,2021-08-19,Aide pour cuisiner
361,509,1,2010-01-09,Menus travaux ébénisterie
482,308,3,2017-06-10,Apprentissage de la guitare
275,424,6,2015-01-11,Transport pour les courses
426,584,3,2011-05-01,Cuisine plats ou repas
304,6,3,2017-02-15,Parrainage nouveaux AccordeurEs
201,411,0,2017-12-13,Initiation médias sociaux sur Internet
491,156,6,2019-07-26,Garde d'enfants é votre maison
117,450,0,2018-06-17,Comité mobilisation - rencontre et téches
427,611,2,2014-07-13,Portraitiste
596,464,2,2017-11-10,Entretien de plates-bandes
94,383,5,2014-10-08,Préparation biscuits
207,437,3,2007-01-01,Correction textes en franéais
548,84,6,2022-12-29,Comité accueil - équipe téléphone
460,281,3,2018-03-04,Garde d'enfants é ma maison
45,82,4,2020-10-12,Utilisation Illustrator
308,189,2,2016-12-27,Appels de courtoisie
350,527,2,2014-11-13,Rencontre comité Vie associative et gestion de l'échange
418,153,3,2011-06-20,Remboursement
233,326,2,2014-11-20,Accompagnement épicerie
519,8,6,2021-06-16,Transport besoins divers
46,0,3,2008-04-12,Représentation de L'Accorderie
293,528,4,2022-12-20,Initiation photographie numérique
343,490,3,2011-06-06,Travaux divers en hauteur
324,19,1,2015-06-17,Tâches diverses - Café
232,258,0,2018-02-24,Tâches diverses - Café
70,626,2,2016-06-17,Portraitiste
42,315,2,2014-10-11,Initiation aquarelle
117,64,5,2008-05-23,Correction textes en anglais
245,483,2,2017-07-03,Harmonisation énergétique
302,438,0,2022-12-10,Massothérapie de détente
45,228,2,2021-05-09,Rencontre de travail aménagement / entretien des locaux
382,73,3,2020-04-10,Soins chat
502,53,1,2009-05-19,Tâche contact communautaire
391,546,4,2009-12-26,Aide pour préparer déménagement
253,12,1,2011-10-18,Aide pour cuisiner
52,262,3,2013-12-24,Illustration
47,320,1,2022-10-06,Traitement de texte
322,55,0,2020-11-10,Soins chat
570,567,3,2010-05-28,Réseau d'éclaireurs
145,532,2,2015-07-25,Formation pour L'Accorderie
431,252,0,2007-09-29,Réparation bijoux
438,310,1,2011-12-05,Menus travaux électricité
108,128,1,2017-11-12,Petites réparations vétements
573,143,4,2009-08-25,Initiation médias sociaux sur Internet
280,306,1,2016-02-07,Petit déneigement
2,531,2,2017-08-19,Foire artisanale
367,270,1,2019-10-10,Coud bas de pantalon
225,146,3,2018-02-07,Menus travaux soudure
381,7,6,2014-12-28,Accompagnement magasinage
594,187,4,2021-04-17,Préparation muffins
547,437,0,2019-09-25,Accompagnement rendez-vous divers
532,248,0,2021-10-28,Transport avec remorque
329,415,6,2013-09-12,Rencontre de travail comité gestion
137,449,0,2017-10-17,Transport pour les courses
542,357,4,2019-11-30,Travaux d'entretien de terrains
10,464,0,2020-06-06,Lavage vitres
244,212,2,2021-12-17,Travaux d'entretien de terrains
480,495,2,2014-02-28,Des bras pour petit déménagement
434,424,5,2016-05-31,Formation pour L'Accorderie
376,149,1,2017-02-06,Réparation bijoux
233,11,5,2022-02-06,Organisation événements sociaux
109,592,4,2010-04-14,Bricoleur pour petits travaux
153,599,5,2021-11-10,Recherche d'emploi
118,176,5,2008-09-18,Apprentissage de l'anglais
272,496,2,2019-08-23,Aide au désencombrement
191,250,5,2015-03-24,Massothérapie de détente
17,81,1,2015-02-09,Vérification comptable de L'Accorderie
391,140,2,2012-07-05,Travaux d'entretien de terrains
610,156,4,2016-10-30,Installation Internet
133,363,1,2020-02-16,Conception site web
86,551,6,2021-07-26,Tableaux Excel
126,534,5,2022-08-20,Garde de maison (home-sitting)
479,7,0,2017-05-19,Classement documents
544,316,5,2014-11-12,Classement documents
67,380,2,2020-08-11,Organisation événements sociaux
415,169,1,2015-08-19,Garde d'enfants é votre maison
594,115,2,2017-02-16,Correction textes en franéais
434,295,3,2016-06-22,Accompagnement épicerie
16,599,1,2022-05-18,Comité Améliorons l'Accorderie
596,320,6,2012-07-11,Accompagnement musée
540,231,4,2022-11-10,Massothérapie de détente
594,187,2,2015-11-24,Accompagnement magasinage
38,406,1,2011-07-28,Menus travaux électricité
239,407,6,2021-12-17,Communications pour L'Accorderie
17,436,1,2019-08-19,Traitement de texte
604,209,4,2018-11-22,Fabrication objets en macramé
369,189,1,2018-08-26,Aide pour jardinage
302,324,6,2007-10-08,Rédaction textes en franéais
621,372,3,2014-08-25,Rencontre de travail comité accueil
590,455,0,2010-05-20,Lavage vitres
434,194,6,2017-07-26,Harmonisation énergétique
570,402,1,2022-07-07,Lavage vitres
453,603,4,2018-06-16,Dépannage disque dur
214,420,2,2016-12-21,Préparation muffins santé
369,13,0,2012-12-01,Réparations de petits moteurs électriques
285,214,0,2018-10-25,Mise à jour de la liste des membres
393,577,3,2020-06-03,Visite maison lors d'absence
604,474,2,2022-12-06,élaboration du Journal / du Bottin
158,294,4,2022-06-21,Conception site web
434,453,4,2016-10-13,Aide dénichage d'aubaines
111,85,1,2015-10-26,Transport pour les courses
501,257,1,2018-10-18,Aide pour jardinage
542,73,5,2016-06-06,Aide pour remplir formulaires
44,572,0,2010-05-02,Reiki
369,313,6,2021-08-21,Garde d'enfants é ma maison
20,87,3,2012-11-19,Remboursement
409,590,5,2016-04-08,Appels de courtoisie
342,325,2,2011-03-19,Nettoyage saisonnier de terrains
416,212,3,2014-07-12,Bricoleur pour petits travaux
117,553,3,2019-04-07,Accompagnement pour courses et magasinage
323,54,3,2009-11-01,Petit déneigement
277,582,0,2015-05-07,Rencontre de travail comité gestion
76,632,0,2017-01-24,Bricoleur pour petits travaux
393,578,0,2019-01-02,Travaux d'entretien de terrains
225,370,6,2022-01-01,Animation jardin collectif
287,208,0,2010-07-19,Recherche Internet
241,189,2,2022-12-28,Tonte de gazon
542,212,0,2015-11-21,Transport pour les courses
349,287,4,2017-07-04,Conseils pour décoration intérieure
269,291,4,2012-09-18,Rencontre de travail comité de financement
358,59,6,2019-05-16,Tonte de gazon
150,309,5,2020-09-14,Garde d'animaux é votre maison
362,97,2,2017-01-09,Tenue de livres comptables
36,279,6,2019-05-26,Aide aux courses
167,400,1,2015-12-10,Nettoyage saisonnier de terrains
514,234,1,2016-01-02,Travaux d'entretien de terrains
113,271,2,2010-02-26,Graphisme pour L'Accorderie
392,8,4,2020-08-08,Rencontre de travail pour journal
434,7,4,2021-06-04,Développement d'outils pour L'Accorderie
225,352,4,2018-04-23,Rédaction textes en franéais
160,454,4,2018-07-09,Petit déneigement
178,411,1,2013-10-06,Envoi postal pour L'Accorderie
318,212,1,2011-12-09,Dépannage pour ordinateurs P.C.
59,90,6,2015-10-27,Massothérapie thérapeutique
486,296,2,2014-07-20,Initiation photographie numérique
281,529,4,2010-11-24,Des bras pour moyen déménagement
583,106,1,2014-07-29,Coud bas de pantalon
528,470,3,2012-07-31,Confection desserts pour événements
145,223,4,2015-11-09,Communications pour L'Accorderie
71,223,5,2019-11-18,Portraitiste
491,63,6,2017-06-16,Animation fétes et événements
94,240,6,2018-04-23,Entretien ménager des locaux
391,404,5,2011-08-02,Travaux divers en hauteur
464,391,4,2020-05-20,Rapport d'impét personnel
517,256,5,2016-01-06,Travaux d'entretien de terrains
537,437,6,2007-11-22,Conseils pour travaux de peinture / teinture
79,325,5,2009-10-19,Chansonnier pour spectacle
33,32,0,2021-07-15,Massothérapie de détente
60,7,5,2021-09-24,Réparation de meubles
361,262,2,2019-08-10,Initiation et aide Espace membre
564,437,4,2011-09-16,Initiation médias sociaux sur Internet
322,80,1,2015-10-01,Initiation création littéraire
518,615,4,2011-05-14,Correction textes en franéais
382,197,4,2006-06-24,Confection sacs réutilisables en tissu
246,13,0,2009-02-05,Fabrication objets en macramé
297,118,2,2021-01-16,Petites réparations vétements
91,237,2,2021-10-20,Des bras pour moyen déménagement
24,415,3,2021-11-03,Dépannage pour ordinateurs P.C.
564,234,0,2014-09-01,Envoi postal pour L'Accorderie
17,625,5,2017-08-13,Cuisine plats ou repas
181,199,4,2021-05-12,Modifications vétements
45,395,6,2009-02-17,Harmonisation énergétique
240,306,5,2022-08-07,Initiation tablettes électroniques / iPad
302,417,1,2022-01-11,Rencontre de travail aménagement / entretien des locaux
44,589,1,2021-12-11,Démarrage du projet
115,160,3,2019-02-27,Transport pour les courses
522,212,3,2021-05-27,Communications pour L'Accorderie
470,603,5,2018-03-16,Accueil/réception permanence Accorderie
434,592,5,2020-06-25,Vérification comptable de L'Accorderie
562,121,6,2013-08-20,Ménage léger
468,273,3,2017-11-16,Rencontre de travail comité accueil
600,237,4,2018-11-29,Rédaction Curriculum vitae
490,339,2,2021-12-07,Parrainage nouveaux AccordeurEs
513,348,4,2017-07-05,Des bras pour moyen déménagement
376,366,0,2021-06-22,Rapport d'impét personnel
367,157,5,2020-09-15,Petites réparations vétements
585,228,6,2011-10-28,Réparation de meubles
76,80,0,2022-04-25,Bricoleur pour petits travaux
224,528,4,2009-02-12,Rencontre comité Vie associative et gestion de l'échange
330,387,0,2010-10-11,Travaux divers en hauteur
494,93,4,2022-07-06,Travaux divers en hauteur
621,11,4,2020-12-27,Aide pour jardinage
369,260,6,2018-07-14,Conseils pour travaux de peinture / teinture
547,73,0,2017-06-21,Formation pour L'Accorderie
537,371,6,2008-01-24,Aménagement de l'espace maison
573,421,5,2014-01-07,Comité Améliorons l'Accorderie
68,490,1,2019-08-18,Foire artisanale
217,281,5,2018-04-01,Recherche Internet
124,290,3,2019-05-30,Rencontre de travail aménagement / entretien des locaux
102,407,2,2017-06-27,Dépannage pour ordinateurs P.C.
387,494,3,2019-01-02,Toilettage chien
200,7,0,2008-10-15,Illustration
169,522,5,2019-09-30,Mise à jour de la liste des membres
72,254,2,2017-12-09,Conception jouets en fibres naturelles
621,263,5,2022-08-10,Rencontre de travail comité de financement
78,86,5,2021-06-16,Optimisation systéme d'exploitation (software)
422,180,3,2022-06-08,Réflexologie
42,252,3,2022-06-24,Transport besoins divers
383,380,5,2012-12-26,Ménage léger
564,563,2,2015-09-09,Tâches cléricales pour L'Accorderie
57,118,1,2009-03-02,Petites réparations vétements
621,522,2,2018-11-12,Confection desserts pour événements
201,352,6,2022-01-18,Garde d'enfants é votre maison
117,545,6,2013-09-15,Accompagnement épicerie
523,428,4,2020-06-03,Visite maison lors d'absence
323,110,6,2021-11-10,Aide pour jardinage
342,404,2,2014-09-20,Petites réparations vétements
602,324,0,2018-01-20,Aide pour préparer déménagement
621,489,2,2016-11-14,Réparation électroménagers
547,464,6,2022-01-02,Tâches manuelles pour L'Accorderie
431,412,1,2008-02-22,Massothérapie sur chaise
260,416,1,2011-11-16,Transport avec remorque
407,3,0,2020-05-13,Aide aux courses
440,624,2,2012-10-28,Envoi postal pour L'Accorderie
409,481,3,2011-06-12,Promenade chien
269,325,0,2017-08-06,Initiation danse sociale
237,262,0,2015-11-04,Initiation orientation avec cartes et boussole
480,626,6,2016-11-16,Petit déneigement
583,68,1,2015-07-18,Confection bijoux en matiéres recyclées
41,167,4,2007-01-31,Optimisation systéme d'exploitation (software)
194,139,1,2007-10-01,Assistance achat matériel informatique
194,85,3,2010-05-06,Transport avec remorque
562,58,2,2018-08-05,Tâches manuelles pour L'Accorderie
229,78,6,2020-04-20,Correction textes en anglais
289,331,5,2011-03-22,Coud bas de pantalon
626,154,0,2013-05-03,Portraitiste
495,354,5,2011-11-09,Travaux d'entretien de terrains
168,262,1,2007-07-12,Montage PowerPoint
270,452,5,2016-11-06,Tâches diverses - Café
72,257,1,2018-05-02,Sondages pour L'Accorderie
41,539,4,2022-01-27,Transport avec camionnette
241,42,0,2017-09-03,Préparation lunchs
487,314,5,2019-11-28,Aide pour jardinage
131,272,0,2009-04-30,Transport moyenne distance
308,346,1,2018-11-09,Garde d'enfants é ma maison avec les miens
623,342,6,2014-02-02,Réparation appareils électroniques
542,89,4,2014-01-06,Parrainage nouveaux AccordeurEs
502,45,1,2020-04-17,Conseils démarrage entreprise
489,246,3,2009-08-28,Clown pour fétes d'enfants ou événements
469,114,6,2019-12-12,Confection sacs réutilisables en tissu
12,68,1,2008-10-02,Organisation petits événements
556,601,6,2011-09-16,Des bras pour petit déménagement
137,577,2,2022-03-02,Entretien de plates-bandes
188,281,5,2017-03-11,Ménage léger
252,194,2,2008-08-31,Montage vidéo
167,196,2,2020-04-09,Réparation vélos
606,393,4,2020-06-05,Accompagnement démarches médicales
18,272,3,2016-06-17,Apprentissage de l'anglais
383,4,2,2010-12-18,Confection sacs réutilisables en tissu
508,160,6,2013-01-04,Réparation électroménagers
197,115,3,2021-06-25,Rencontre de travail comité de financement
225,318,6,2020-04-30,Représentation de L'Accorderie
124,352,1,2016-01-17,Accompagnement rendez-vous divers
306,409,1,2015-03-05,Garde d'enfants é votre maison
87,81,0,2021-11-22,Organisation événements sociaux
532,416,4,2020-11-04,élaboration du Journal / du Bottin
314,567,1,2020-11-10,Initiation aquarelle
430,616,4,2012-09-26,Animation fétes et événements
149,495,5,2019-03-27,Accueil/réception permanence Accorderie
96,69,1,2016-01-14,Correction textes en anglais
453,440,1,2006-07-10,Conseils pour travaux de peinture / teinture
525,5,2,2019-06-27,Création ou élaboration d'un potager
389,391,1,2008-06-22,Transport moyenne distance
70,298,5,2019-06-30,Communications pour L'Accorderie
45,189,5,2019-10-08,élaboration du Journal / du Bottin
434,576,6,2016-08-02,Initiation retouche de photo informatisée
72,149,2,2021-11-01,Formation pour L'Accorderie
367,140,6,2018-12-18,Coupe cheveux
263,69,6,2018-03-14,Bricoleur pour petits travaux
64,438,3,2020-06-11,Aménagement de l'espace maison
583,381,3,2022-10-23,Tenue de livres comptables
361,531,0,2022-05-22,Reiki
111,537,2,2021-01-05,Bilan de santé naturopathique
596,588,4,2017-09-10,Nettoyage saisonnier de terrains
92,91,4,2009-05-11,Dépannage pour ordinateurs Macintosh
621,324,5,2009-01-04,Initiation médias sociaux sur Internet
191,510,6,2009-11-21,Envoi postal pour L'Accorderie
389,123,1,2022-12-10,Ménage léger
45,546,0,2020-02-21,Optimisation systéme d'exploitation (software)
596,54,2,2020-12-16,Accompagnement marche
1,496,4,2020-02-23,Tonte de gazon
504,415,2,2014-02-14,Fabrication vétements en tricot
532,334,3,2019-03-31,Massothérapie sur chaise
329,424,3,2022-08-28,Animation jardin collectif
200,603,4,2010-09-05,Transport avec remorque
301,406,5,2018-04-30,Prise de photos portrait
373,314,2,2020-01-03,Tâches cléricales pour L'Accorderie
604,545,2,2021-10-21,Transport besoins divers
7,415,5,2018-04-02,Mise en page sur ordinateur
115,355,6,2017-11-13,Accompagnement rendez-vous divers
42,220,2,2015-07-13,Aide pour cuisiner
507,333,5,2009-11-04,Communications pour L'Accorderie
167,306,0,2022-01-23,Mise à jour de la liste des membres
581,93,0,2021-02-18,Bricoleur pour petits travaux
556,334,5,2010-07-31,Comité communications - rencontre et téches
152,480,2,2016-11-12,Confection sacs réutilisables en tissu
390,553,4,2022-10-17,Montage PowerPoint
385,549,0,2014-12-30,Correction textes en anglais
375,201,0,2013-08-20,Ménage léger
600,524,2,2011-10-20,Tonte de gazon
45,307,3,2011-08-09,Aide dénichage d'aubaines
492,281,0,2012-01-06,Dépannage pour ordinateurs P.C.
276,94,2,2017-10-23,Prét d'un objet location solidaire
269,410,5,2019-01-23,Commissions é votre place
148,532,6,2018-10-29,Aide pour rénovation
151,147,0,2020-07-10,Confection cartes de souhait artisanales
241,510,5,2012-05-20,Des bras pour moyen déménagement
544,244,1,2018-10-16,Confection pétisserie
0,524,5,2008-12-06,Initiation é Internet et courriel
532,441,5,2013-03-01,élaboration du Journal / du Bottin
129,94,6,2019-06-08,Initiation fabrication de pain
604,270,2,2020-08-28,Initiation Excel
619,199,2,2020-11-22,Accompagnement rendez-vous divers
582,20,6,2020-02-06,Dépannage pour ordinateurs P.C.
239,146,3,2017-05-10,Montage PowerPoint
314,88,0,2020-06-28,Montage vidéo
120,352,0,2017-11-23,Rencontre de travail comité accueil
621,239,6,2015-10-03,Cuisine plats ou repas
491,333,4,2021-06-12,Accompagnement épicerie
270,80,6,2009-10-15,Peinture extérieure
613,77,2,2016-10-12,Initiation générale é l'informatique
67,87,5,2022-05-26,Tâches cléricales pour L'Accorderie
74,81,5,2022-08-26,Couture de type industriel
72,465,1,2019-08-18,Comité mobilisation - rencontre et téches
416,287,5,2007-10-05,Accompagnement rendez-vous médicaux
110,281,5,2008-07-31,Rencontre de travail pour journal
184,381,3,2006-01-29,Aide dénichage d'aubaines
26,607,5,2018-10-15,Accueil/réception permanence Accorderie
27,588,3,2015-02-08,Apprentissage de l'anglais
257,204,1,2020-03-29,Initiation usage de machine é coudre
581,530,4,2019-05-25,Tâches cléricales pour L'Accorderie
160,107,2,2017-01-24,Petit déneigement
596,504,1,2013-07-07,Initiation danse sociale
156,425,2,2008-02-25,Organisation petits événements
102,113,4,2006-11-24,Initiation danse sociale
153,550,6,2009-08-06,Accompagnement rendez-vous divers
14,199,2,2008-05-08,Réparation de meubles
378,89,5,2022-12-22,Aide pour cuisiner
129,567,5,2020-09-09,Lavage de voiture
145,201,1,2021-10-13,Prise de photos portrait
437,512,5,2007-12-04,Bricoleur pour petits travaux
