id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
1537,55-65,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8929
1538,18-30,1,0-10000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G3J,2,8930
1539,66-80,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,118,8931
1540,66-80,0,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,8932
1541,0,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,8938
1542,31-54,1,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,8939
1543,31-54,0,10001-20000,Amqui,Bas-Saint-Laurent,,G5J,118,8925
1544,0,0,30001-50000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,8923
1545,,1,20001-30000,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,8924
1546,55-65,0,20001-30000,Sainte-Irène,Bas-Saint-Laurent,,G0J,118,8918
1547,31-54,0,30001-50000,Albertville,Bas-Saint-Laurent,,G0J,118,8919
1548,81-95,1,30001-50000,Matane,Bas-Saint-Laurent,,G4W,110,8916
1549,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H7K,88,8917
1550,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,8911
1551,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,8912
1552,31-54,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8913
1553,31-54,0,10001-20000,Baie-Comeau,Côte-Nord,,G4Z,117,8914
1554,66-80,1,0,Amqui,Bas-Saint-Laurent,,G5J,118,8915
1555,18-30,0,10001-20000,Montréal,Montréal,Le Sud-Ouest,H4C,104,8995
1556,31-54,0,30001-50000,Causapscal,Bas-Saint-Laurent,,G0J,118,8906
1557,66-80,1,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,8907
1558,55-65,0,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,8908
1559,0,0,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,8909
1560,66-80,0,50001-,Baie-des-Sables,Bas-Saint-Laurent,,G0J,110,8910
1561,31-54,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H2M,114,8920
1562,31-54,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,8921
1563,31-54,0,50001-,Montréal,Montréal,Montréal-Nord,H1G,104,8922
1564,0,0,30001-50000,Causapscal,Bas-Saint-Laurent,,G0J,118,8899
1565,96-150,0,30001-50000,Amqui,Bas-Saint-Laurent,,G5J,118,8900
1566,31-54,1,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4J,115,8901
1567,31-54,0,10001-20000,Mercier,Montérégie,,J6R,115,8902
1568,31-54,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,8903
1569,31-54,0,10001-20000,Candiac,Montérégie,,J5R,115,8904
1570,0,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,A1A,119,8905
1571,55-65,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H2L,88,8895
1572,18-30,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,8896
1573,31-54,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,8897
1574,18-30,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,8898
1575,31-54,1,30001-50000,Amqui,Bas-Saint-Laurent,,G5J,118,8893
1576,31-54,0,10001-20000,Amqui,Bas-Saint-Laurent,,G5J,118,8894
1577,31-54,0,30001-50000,Ragueneau,Côte-Nord,,G0H,117,8892
1578,31-54,1,50001-,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2A,114,8881
1579,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2A,114,8882
1580,31-54,0,30001-50000,Montréal,Montréal,Le Plateau-Mont-Royal,H2J,114,8883
1581,31-54,0,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2E,114,8884
1582,66-80,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,8885
1583,55-65,0,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,114,8886
1584,31-54,0,50001-,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,114,8887
1585,31-54,0,30001-50000,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,114,8888
1586,81-95,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,8890
1587,31-54,0,0,Amqui,Bas-Saint-Laurent,,G5J,118,8891
1588,66-80,0,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,8875
1589,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8876
1590,31-54,1,20001-30000,Sherbrooke,Estrie,Fleurimont,J1E,109,8877
1591,31-54,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,8878
1592,31-54,0,0-10000,Sherbrooke,Estrie,Fleurimont,J1E,109,8879
1593,0,\N,,Gaspé,Gaspésie - Îles-de-la-Madeleine,,G4X,119,8880
1594,31-54,1,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,M2K,88,8889
1595,96-150,0,10001-20000,Val-Brillant,Bas-Saint-Laurent,,G0J,118,8872
1596,55-65,0,50001-,Deschambault-Grondines,Capitale-Nationale,,G0A,111,8874
1597,31-54,0,30001-50000,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,8870
1598,31-54,0,0,Montréal,Montréal,Le Plateau-Mont-Royal,G1K,88,8869
1599,66-80,0,20001-30000,Sayabec,Bas-Saint-Laurent,,G0J,118,8861
1600,66-80,0,50001-,Lac-Beauport,Capitale-Nationale,,G3B,2,8862
1601,31-54,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,8863
1602,31-54,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,8864
1603,31-54,0,20001-30000,Québec,Capitale-Nationale,Beauport,G1C,2,8865
1604,55-65,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,8866
1605,31-54,0,0,Québec,Capitale-Nationale,Beauport,G1K,2,8867
1606,31-54,1,20001-30000,Québec,Capitale-Nationale,Beauport,G1C,2,8868
1607,18-30,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,8871
1608,96-150,1,20001-30000,Causapscal,Bas-Saint-Laurent,,G0J,118,8860
1609,66-80,0,30001-50000,Saint-Casimir,Capitale-Nationale,,G0A,111,8873
1610,31-54,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4L,115,8849
1611,31-54,0,10001-20000,Longueuil,Montérégie,Saint-Hubert,J3Y,115,8850
1612,18-30,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,8853
1613,66-80,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,8854
1614,0,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,8855
1615,66-80,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,8856
1616,31-54,0,10001-20000,Longueuil,Montérégie,Saint-Hubert,J3Y,115,8857
1617,55-65,0,20001-30000,Amqui,Bas-Saint-Laurent,,G5J,118,8858
1618,96-150,0,10001-20000,Causapscal,Bas-Saint-Laurent,,G0J,118,8859
1619,31-54,0,10001-20000,Montréal,Montréal,Verdun,H4E,88,8851
1620,55-65,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,8852
1621,31-54,1,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,8847
1622,66-80,0,30001-50000,Shawinigan,Mauricie,,G9T,92,8848
1623,31-54,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,8845
1624,66-80,0,20001-30000,Sainte-Pétronille,Capitale-Nationale,,G0A,2,8846
1625,55-65,0,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H3N,114,8840
1626,66-80,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,8841
1627,31-54,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,8842
1628,66-80,0,20001-30000,Québec,Capitale-Nationale,Beauport,G1C,2,8843
1629,66-80,0,10001-20000,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,8844
1630,55-65,0,0-10000,Saint-Célestin,Centre-du-Québec,,J0C,92,8839
1631,31-54,0,50001-,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,8838
1632,31-54,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8832
1633,66-80,0,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,8833
1634,31-54,0,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,8834
1635,31-54,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8835
1636,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,8836
1637,66-80,0,50001-,Saint-Étienne-des-Grès,Mauricie,,G0X,92,8837
1638,55-65,0,10001-20000,Lac-Mégantic,Estrie,,G6B,112,8825
1639,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,8826
1640,31-54,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1E,2,8827
1641,31-54,0,50001-,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,8828
1642,66-80,0,10001-20000,Sainte-Pétronille,Capitale-Nationale,,G0A,2,8829
1643,55-65,1,10001-20000,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,8830
1644,66-80,1,30001-50000,Sainte-Pétronille,Capitale-Nationale,,G0A,2,8831
1645,0,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,8823
1646,31-54,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4V,115,8824
1647,55-65,1,0,Baie-Comeau,Côte-Nord,,G4Z,117,8820
1648,66-80,0,0,Boucherville,Montérégie,,J4B,115,8821
1649,66-80,0,10001-20000,Amqui,Bas-Saint-Laurent,,G5J,118,8822
1650,66-80,1,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,8818
1651,55-65,0,10001-20000,Montréal-Ouest,Montréal,,H9W,88,8819
1652,55-65,0,0,Magog,Estrie,,J1X,109,8811
1653,0,0,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,8812
1654,31-54,0,10001-20000,Sherbrooke,Estrie,Lennoxville,J1C,109,8813
1655,66-80,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,8814
1656,55-65,1,0-10000,Montréal,Montréal,Verdun,H4G,114,8815
1657,31-54,0,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,114,8816
1658,0,0,0,Québec,Capitale-Nationale,Les Rivières,G1M,2,8808
1659,31-54,0,0,Québec,Capitale-Nationale,Les Rivières,G1M,2,8809
1660,55-65,1,30001-50000,Amqui,Bas-Saint-Laurent,,G5J,118,8807
1661,31-54,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,8805
1662,81-95,0,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,8806
1663,81-95,0,20001-30000,Saint-Alban,Capitale-Nationale,,G0A,111,8810
1664,66-80,0,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,8817
1665,31-54,0,30001-50000,Sainte-Thècle,Mauricie,,G0X,92,8804
1666,55-65,0,10001-20000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1R,109,8801
1667,31-54,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1N,109,8802
1668,55-65,1,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,8803
1669,66-80,0,20001-30000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,8800
1670,31-54,1,50001-,Amqui,Bas-Saint-Laurent,,G5J,118,8797
1671,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8798
1672,31-54,1,30001-50000,Shawinigan,Mauricie,,G9P,92,8799
1673,66-80,0,10001-20000,Amqui,Bas-Saint-Laurent,,G5J,118,8796
1674,66-80,1,10001-20000,Sherbrooke,Estrie,Lennoxville,J1K,109,8793
1675,66-80,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8794
1676,0,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,8795
1677,31-54,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,8788
1678,0,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,8789
1679,31-54,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G2E,2,8790
1680,31-54,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,8791
1681,31-54,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,8792
1682,66-80,0,10001-20000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,8786
1683,0,0,10001-20000,Sainte-Thècle,Mauricie,,G0X,92,8787
1684,81-95,0,30001-50000,Brossard,Montérégie,,J4W,115,8784
1685,31-54,0,30001-50000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,8785
1686,31-54,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,8777
1687,31-54,0,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,8778
1688,55-65,0,30001-50000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H3N,114,8779
1689,66-80,0,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H2H,114,8780
1690,66-80,0,50001-,Saint-Moïse,Bas-Saint-Laurent,,G0J,118,8782
1691,55-65,0,20001-30000,Saint-Cléophas,Bas-Saint-Laurent,,G0J,118,8783
1692,66-80,0,50001-,Sherbrooke,Estrie,Lennoxville,J1M,109,8776
1693,66-80,0,0,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,8775
1694,31-54,1,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1J,109,8772
1695,66-80,0,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,8773
1696,81-95,0,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,8774
1697,66-80,0,0,Baie-Comeau,Côte-Nord,,G5C,117,8770
1698,66-80,0,0,Shawinigan,Mauricie,,G9T,92,8771
1699,66-80,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1M,88,8768
1700,66-80,0,0,Montréal,Montréal,Ville-Marie,H2K,88,8769
1701,55-65,0,50001-,Amqui,Bas-Saint-Laurent,,G5J,118,8767
1702,31-54,1,50001-,Sainte-Florence,Bas-Saint-Laurent,,G0J,118,8766
1703,66-80,1,30001-50000,Amqui,Bas-Saint-Laurent,,G5J,118,8758
1704,66-80,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,8759
1705,66-80,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1Y,2,8760
1706,66-80,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,8761
1707,66-80,0,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1S,2,8762
1708,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,8763
1709,31-54,0,50001-,Saint-Noël,Bas-Saint-Laurent,,G0J,118,8765
1710,66-80,0,10001-20000,Franquelin,Côte-Nord,,G0H,117,8756
1711,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,8747
1712,18-30,1,50001-,Longueuil,Montérégie,Saint-Hubert,J3Y,115,8748
1713,66-80,1,30001-50000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,8749
1714,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8W,86,8750
1715,18-30,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,8751
1716,31-54,0,0,Rimouski,Bas-Saint-Laurent,,G5N,108,8752
1717,55-65,0,30001-50000,Amqui,Bas-Saint-Laurent,,G5J,118,8753
1718,0,1,0-10000,Brossard,Montérégie,,J4W,115,8754
1719,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,8755
1720,55-65,1,50001-,Amqui,Bas-Saint-Laurent,,G5J,118,8746
1721,55-65,0,50001-,Amqui,Bas-Saint-Laurent,,G5J,118,8745
1722,66-80,1,50001-,Rimouski,Bas-Saint-Laurent,,G5L,118,8723
1723,55-65,0,50001-,Amqui,Bas-Saint-Laurent,,G5J,118,8744
1724,31-54,0,50001-,Sainte-Florence,Bas-Saint-Laurent,,G0J,118,8741
1725,31-54,1,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,8742
1726,18-30,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,8743
1727,81-95,0,10001-20000,Saint-Casimir,Capitale-Nationale,,G0A,111,8757
1728,55-65,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,8764
1729,55-65,1,50001-,Amqui,Bas-Saint-Laurent,,G5J,118,8740
1730,0,0,0-10000,Saint-Marc-des-Carrières,Capitale-Nationale,,G0A,111,8735
1731,31-54,1,20001-30000,Saint-Raymond,Capitale-Nationale,,G3L,111,8736
1732,31-54,0,20001-30000,Saint-Raymond,Capitale-Nationale,,G3L,111,8737
1733,81-95,0,20001-30000,Sayabec,Bas-Saint-Laurent,,G0J,118,8739
1734,31-54,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1E,109,8731
1735,66-80,0,30001-50000,Saint-Noël,Bas-Saint-Laurent,,G0J,118,8732
1736,31-54,0,0,Saint-Léon-le-Grand,Bas-Saint-Laurent,,G0J,118,8733
1737,31-54,1,0,Saint-Léon-le-Grand,Bas-Saint-Laurent,,G0J,118,8734
1738,55-65,0,0,Montréal-Est,Montréal,,H2P,114,8724
1739,31-54,0,50001-,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3S,114,8725
1740,66-80,0,0-10000,Montréal,Montréal,Outremont,H2V,114,8726
1741,31-54,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,8727
1742,31-54,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,8728
1743,66-80,1,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,8729
1744,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,8730
1745,55-65,0,30001-50000,Shawinigan,Mauricie,,G9R,92,8721
1746,96-150,0,20001-30000,Matane,Bas-Saint-Laurent,,G4W,110,8722
1747,55-65,0,0-10000,Longueuil,Montérégie,Greenfield Park,J4V,115,8715
1748,0,0,50001-,Longueuil,Montérégie,Saint-Hubert,J3Y,115,8716
1749,31-54,0,30001-50000,Brossard,Montérégie,,J4Y,115,8717
1750,31-54,0,0-10000,Brossard,Montérégie,,J4Y,115,8718
1751,66-80,1,30001-50000,Amqui,Bas-Saint-Laurent,,G5J,118,8711
1752,31-54,1,30001-50000,Deschambault-Grondines,Capitale-Nationale,,G0A,111,8710
1753,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,8708
1754,31-54,0,50001-,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8709
1755,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,8704
1756,31-54,1,0-10000,Lac-Mégantic,Estrie,,G6B,112,8700
1757,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,8705
1758,66-80,1,30001-50000,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,8706
1759,31-54,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,8707
1760,18-30,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,8712
1761,31-54,1,50001-,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,8713
1762,31-54,0,20001-30000,Québec,Capitale-Nationale,Beauport,G1E,2,8714
1763,18-30,0,0-10000,Matane,Bas-Saint-Laurent,,G4W,110,8719
1764,31-54,0,0-10000,Matane,Bas-Saint-Laurent,,G4W,110,8720
1765,0,0,50001-,Causapscal,Bas-Saint-Laurent,,G0J,118,8694
1766,31-54,0,0-10000,Shawinigan,Mauricie,,G9R,92,8695
1767,55-65,1,20001-30000,Shawinigan,Mauricie,,G9R,92,8696
1768,31-54,1,30001-50000,Saint-Boniface,Mauricie,,G0X,92,8697
1769,66-80,0,0-10000,Portneuf,Capitale-Nationale,,G0A,111,8698
1770,31-54,1,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,8699
1771,66-80,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4J,115,8701
1772,66-80,1,10001-20000,Compton,Estrie,,J0B,109,8689
1773,31-54,1,30001-50000,Magog,Estrie,,J1X,109,8690
1774,31-54,1,0-10000,Sherbrooke,Estrie,Lennoxville,J1M,109,8691
1775,31-54,0,0-10000,Shawinigan,Mauricie,,G9N,92,8686
1776,31-54,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,8687
1777,55-65,0,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H2S,114,8688
1778,31-54,0,30001-50000,Deschambault-Grondines,Capitale-Nationale,,G0A,111,8738
1779,0,1,0,Courcelles,Estrie,,G0M,112,8684
1780,0,1,0,Lac-Mégantic,Estrie,,G6B,112,8685
1781,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,8702
1782,31-54,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,8703
1783,31-54,0,20001-30000,Longueuil,Montérégie,Le Vieux-Longueuil,J4J,115,8683
1784,66-80,0,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,8692
1785,66-80,1,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,8693
1786,55-65,1,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4J,115,8670
1787,66-80,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4G,115,8671
1788,66-80,0,30001-50000,Boucherville,Montérégie,,J4B,115,8672
1789,66-80,0,50001-,Longueuil,Montérégie,Le Vieux-Longueuil,J4K,115,8673
1790,55-65,0,10001-20000,Longueuil,Montérégie,Saint-Hubert,J3Y,115,8674
1791,55-65,0,50001-,Longueuil,Montérégie,Saint-Hubert,J3Y,115,8675
1792,55-65,0,20001-30000,Sainte-Luce,Bas-Saint-Laurent,,G0K,108,8679
1793,0,1,50001-,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,8680
1794,31-54,0,50001-,Pont-Rouge,Capitale-Nationale,,G3H,111,8681
1795,31-54,0,0,Rimouski,Bas-Saint-Laurent,,G0L,108,8682
1796,31-54,0,30001-50000,Saint-Boniface,Mauricie,,G0X,92,8669
1797,66-80,0,10001-20000,Cap-Santé,Capitale-Nationale,,G0A,111,8667
1798,55-65,0,10001-20000,Matane,Bas-Saint-Laurent,,G4W,110,8668
1799,31-54,1,0-10000,Montréal,Montréal,Saint-Laurent,H4J,104,8663
1800,31-54,0,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,8664
1801,31-54,0,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,8665
1802,66-80,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,8662
1803,31-54,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,8676
1804,31-54,1,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4P,115,8677
1805,18-30,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4P,115,8678
1806,66-80,1,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,88,8661
1807,66-80,0,10001-20000,Saint-Boniface,Mauricie,,G0X,92,8656
1808,81-95,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4R,115,8657
1809,66-80,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,8658
1810,31-54,0,0-10000,Longueuil,Montérégie,Le Vieux-Longueuil,J4K,115,8659
1811,96-150,0,10001-20000,Lac-au-Saumon,Bas-Saint-Laurent,,G0J,118,8655
1812,55-65,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,8649
1813,0,1,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,88,8650
1814,18-30,1,10001-20000,Montréal,Montréal,Mont-Royal,H2T,88,8651
1815,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H3X,88,8652
1816,0,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1M,88,8653
1817,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,8654
1818,66-80,1,30001-50000,Shawinigan,Mauricie,,G9N,92,8648
1819,18-30,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,8642
1820,18-30,0,0-10000,Montréal,Montréal,Ville-Marie,H2K,104,8643
1821,31-54,1,30001-50000,Montréal,Montréal,Le Plateau-Mont-Royal,H2W,104,8644
1822,18-30,0,0-10000,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H4V,104,8645
1823,31-54,0,20001-30000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H1Z,104,8646
1824,31-54,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,104,8647
1825,55-65,1,0,Shawinigan,Mauricie,,G9N,92,8641
1826,31-54,0,50001-,Saint-Léon-le-Grand,Bas-Saint-Laurent,,G0J,118,8629
1827,55-65,0,0-10000,Amqui,Bas-Saint-Laurent,,G5J,118,8630
1828,55-65,1,0,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,8631
1829,18-30,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,8632
1830,55-65,0,10001-20000,Cookshire-Eaton,Estrie,,J0B,109,8633
1831,31-54,1,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,8634
1832,31-54,1,0-10000,Sherbrooke,Estrie,Fleurimont,J1E,109,8635
1833,66-80,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1K,109,8636
1834,31-54,1,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H3N,88,8637
1835,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,88,8638
1836,31-54,0,30001-50000,Longueuil,Montérégie,Saint-Hubert,J4P,88,8639
1837,31-54,1,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H2N,88,8640
1838,66-80,0,0-10000,Saint-Raymond,Capitale-Nationale,,G3L,111,8660
1839,31-54,1,30001-50000,Saint-Moïse,Bas-Saint-Laurent,,G0J,118,8627
1840,55-65,0,50001-,Amqui,Bas-Saint-Laurent,,G5J,118,8628
